id,renewal,incentives
20407,0.9244459235668182,1650
7541,0.9978712689876555,1650
72892,0.9966878545284272,1650
81994,0.9990413093566894,1650
111007,0.9969001305103302,1650
83350,0.9983121335506441,1650
55682,0.8666856324672699,1650
26680,0.9968653130531312,1650
109949,0.9677974641323088,1650
12482,0.9704020756483078,1650
108210,0.9933852529525756,1650
35717,0.9995812892913818,1650
74030,0.966295166015625,1650
18407,0.9062881565093994,1650
113337,0.9339114105701448,1650
81673,0.9910694432258604,1650
80808,0.9954447197914124,1650
87300,0.9927001535892488,1650
113610,0.999857348203659,1650
68221,0.9989417719841004,1650
32307,0.9978579080104828,1650
53974,0.9778361690044404,1650
80255,0.9331275939941406,1650
37547,0.9523543536663056,1650
62782,0.9958484375476836,1650
60206,0.9727993619441986,1650
109533,0.99836936712265,1650
31952,0.7,1650
31266,0.9783930587768556,1650
49517,0.7764942514896392,1650
52843,0.7982012057304382,1650
107949,0.8531700110435486,1650
50424,0.9506699180603028,1650
28080,0.9988683474063872,1650
63289,0.8439381815493107,1650
59792,0.8527651512622834,1650
8600,0.9913787400722504,1650
30415,0.9649588298797608,1650
92033,0.9612172722816468,1650
51339,0.9718231618404388,1650
104556,0.9980081605911256,1650
67550,0.9797101449966432,1650
71744,0.7227936261892318,1650
49589,0.9952153778076172,1650
17018,0.9050086450576782,1650
34936,0.5994385969638825,1650
110058,0.9959017562866213,1650
67668,0.9848972618579864,1650
75859,0.9855117619037628,1650
38878,0.9687389767169952,1650
107894,0.9784774434566498,1650
63438,0.9544221842288972,1650
75713,0.9996082115173341,1650
15713,0.952283945083618,1650
34402,0.974598387479782,1650
40084,0.9926116502285004,1650
64940,0.9988958287239076,1650
66279,0.9946537351608276,1650
77818,0.9584762358665466,1650
63889,0.9979653465747832,1650
48861,0.9965891063213348,1650
26520,0.936934975385666,1650
66559,0.9986243236064912,1650
24068,0.5,1650
20211,0.9865084755420684,1650
86715,0.9945778644084929,1650
68601,0.99830415725708,1650
95696,0.9923859453201294,1650
60049,0.975180892944336,1650
7620,0.9543022882938385,1650
42468,0.998329371213913,1650
106475,0.9773730397224426,1650
43145,0.9947703325748444,1650
102597,0.987689983844757,1650
93680,0.8868027365207672,1650
37065,0.9175670564174652,1650
49472,0.977070859670639,1650
45364,0.8311111116409302,1650
112287,0.928313353061676,1650
90044,0.9339411413669586,1650
40999,0.9770987284183502,1650
93637,0.998883364200592,1650
47689,0.9929674863815308,1650
15068,0.9953891706466674,1650
67323,0.9491889894008636,1650
285,0.99791055560112,1650
76543,0.9991949558258056,1650
52901,0.84,1650
10299,0.9953878712654114,1650
8199,0.3670535719394684,1650
10875,0.74,1650
36812,0.9992179298400878,1650
110,0.7413553118705749,1650
25682,0.6874624842405319,1650
7331,0.9355488836765288,1650
76947,0.8115281665325165,1650
28303,0.9868181562423706,1650
32212,0.9188049387931824,1650
18692,0.9959333229064942,1650
75865,0.9925392115116121,1650
74466,0.9807979345321656,1650
81378,0.9936935448646546,1650
85492,0.9525618255138396,1650
67992,0.9458470618724824,1650
12527,0.999229098558426,1650
48212,0.8285988092422485,1650
61180,0.9754720401763916,1650
56340,0.8902033936977386,1650
64227,0.9992155778408052,1650
35539,0.9965359544754028,1650
9233,0.9724612295627594,1650
97645,0.9237325716018676,1650
106742,0.5980952382087708,1650
84955,0.905241829752922,1650
36443,0.9582151377201079,1650
2970,0.6647441554069519,1650
48583,0.9153646099567412,1650
67490,0.998228271007538,1650
45242,0.9774167597293854,1650
83608,0.972582494020462,1650
86807,0.9971190285682678,1650
92793,0.9991782629489898,1650
32458,0.9988688039779664,1650
18258,0.999742294549942,1650
93246,0.9970397925376892,1650
29747,0.9555531787872314,1650
44469,0.9696337103843689,1650
18998,0.9991273963451386,1650
100686,0.9720868146419526,1650
21670,0.9961453032493592,1650
106701,0.9981908798217772,1650
21844,0.9988509845733644,1650
61174,0.9791937756538392,1650
933,0.9993398106098176,1650
563,0.977291761636734,1650
90185,0.9936709451675416,1650
29080,0.9504356396198272,1650
32967,0.9826159262657166,1650
110889,0.972234468460083,1650
54059,0.8979675662517548,1650
86664,0.9983626425266264,1650
72104,0.998376762866974,1650
82239,0.9988646578788756,1650
59755,0.8318767893314362,1650
1785,0.9900242567062378,1650
36377,0.953111970424652,1650
73334,0.8327272725105286,1650
26731,0.9955054104328156,1650
78548,0.9991792368888855,1650
54472,0.9986422979831696,1650
70631,0.980119298696518,1650
44942,0.7325168299674988,1650
54130,0.9991459846496582,1650
11938,0.964244077205658,1650
15837,0.9771490252017976,1650
64537,0.8936954152584076,1650
65402,0.997525111436844,1650
18680,0.9703017938137054,1650
69375,0.9745008683204652,1650
71042,0.9720049154758452,1650
69164,0.9942081689834594,1650
19288,0.997895359992981,1650
17115,0.9982748305797576,1650
105949,0.95782106757164,1650
55257,0.9766134595870972,1650
6583,0.9986956691741944,1650
24751,0.996712964773178,1650
19545,0.9523734056949616,1650
38187,0.9333557260036468,1650
38983,0.9998490571975708,1650
100340,0.9940113270282744,1650
71337,0.9744117641448976,1650
73505,0.9481401479244232,1650
240,0.9985507225990295,1650
83153,0.9955402839183808,1650
371,0.989084129333496,1650
50283,0.9604753059148788,1650
31513,0.9961508631706236,1650
24174,0.9577112376689912,1650
46907,0.7684848511219025,1650
94141,0.9166666662693024,1650
5483,0.9732758808135986,1650
91282,0.989251832962036,1650
41378,0.9249542498588562,1650
7904,0.9983127236366272,1650
41632,0.9675828123092652,1650
84817,0.9185349571704864,1650
54335,0.9939384269714356,1650
52362,0.997313984632492,1650
21141,0.9334456801414491,1650
8040,0.9167755115032196,1650
13042,0.9983866083621978,1650
40276,0.977629770040512,1650
1203,0.7274998688697815,1650
54902,0.9720594370365144,1650
42127,0.9339077711105348,1650
61200,0.9889641857147216,1650
29807,0.9978337895870208,1650
32558,0.9424259293079376,1650
25499,0.9988054990768432,1650
71523,0.9960622119903564,1650
38791,0.9984555840492249,1650
12101,0.5566666662693024,1650
4730,0.97357372879982,1650
17126,0.8457525730133056,1650
85187,0.6,1650
16129,0.9585519003868104,1650
51250,0.964578273296356,1650
112931,0.9849733567237854,1650
17857,0.9966666662693024,1650
31762,0.996447560787201,1650
87034,0.68,1650
59018,0.975791313648224,1650
81008,0.9983804059028626,1650
91203,0.974390332698822,1650
111875,0.9694093596935272,1650
70722,0.9081142872571946,1650
55926,0.9901433050632475,1650
67538,0.9180763304233552,1650
113041,0.9519124495983124,1650
30934,0.9930996024608612,1650
87109,0.5649545460939407,1650
26979,0.9747036325931551,1650
61557,0.9207517290115356,1650
29950,0.9598490571975709,1650
17,0.9960824596881866,1650
68226,0.9789319050312042,1650
79507,0.9889354515075685,1650
23107,0.9431147646903992,1650
27741,0.9219032537937164,1650
34314,0.998564270734787,1650
79354,0.9799400174617768,1650
97813,0.9838105654716492,1650
730,0.9965783393383026,1650
19260,0.8901199710369109,1650
79119,0.8565800225734711,1650
77689,0.9998620390892028,1650
36363,0.70366459608078,1650
6264,0.99603772521019,1650
26935,0.9900659275054932,1650
78464,0.9114589756727218,1650
44785,0.9951982176303864,1650
31835,0.9765431547164916,1650
42606,0.9933155882358552,1650
55554,0.988290286064148,1650
106579,0.8597399473190308,1650
68977,0.9404255652427672,1650
85323,0.9983082818984984,1650
85288,0.68,1650
52701,0.9976689827442168,1650
107848,0.967828884124756,1650
97392,0.9647904026508332,1650
57996,0.9680059635639192,1650
113716,0.9892006266117096,1650
97317,0.991680065393448,1650
16466,0.9772932434082032,1650
38691,0.9407561779022215,1650
49638,0.9988768696784972,1650
541,0.6757142853736877,1650
45882,0.9000837326049804,1650
18853,0.94,1650
4572,0.9981904053688048,1650
99403,0.9917629754543305,1650
55514,0.9985820639133454,1650
103119,0.7957894742488861,1650
64141,0.9931827449798584,1650
76939,0.8849583446979523,1650
17453,0.98725031375885,1650
107821,0.9573097157478332,1650
62063,0.9994370293617248,1650
108737,0.9992364835739136,1650
110123,0.9973408818244934,1650
109498,0.9993958711624146,1650
108324,0.9185967528820038,1650
10990,0.7525,1650
18649,0.9988182187080384,1650
90653,0.9274124777317048,1650
98585,0.8642566221952438,1650
9888,0.8718024396896362,1650
61129,0.945573468208313,1650
26829,0.76,1650
110111,0.9152811455726624,1650
56138,0.50625,1650
27858,0.9960072481632232,1650
86241,0.9859751975536346,1650
8305,0.9995259082317351,1650
19363,0.9984528946876526,1650
48827,0.9964613461494446,1650
38241,0.992810596227646,1650
41847,0.9740105140209198,1650
23347,0.9128585946559906,1650
2423,0.76,1650
32271,0.9324288785457612,1650
49130,0.8963254165649414,1650
8225,0.9826266551017762,1650
88846,0.9990750706195832,1650
34908,0.4732820874452591,1650
45794,0.8960210037231445,1650
64211,0.9974119889736176,1650
2611,0.9775354599952698,1650
69544,0.8538686406612396,1650
90530,0.9103598392009736,1650
40940,0.8791300344467163,1650
9467,0.9027812600135804,1650
77485,0.9915638256072998,1650
106783,0.9972491657733916,1650
110503,0.9523612385988236,1650
20612,0.9085180389881136,1650
51833,0.9789248096942902,1650
11543,0.9907123911380769,1650
38547,0.9976826548576356,1650
110186,0.9745349681377412,1650
16478,0.9942928802967071,1650
110370,0.9943853449821471,1650
2582,0.9802427673339844,1650
55197,0.99867893576622,1650
66699,0.984035950899124,1650
85881,0.972249858379364,1650
100517,0.9340465188026428,1650
113642,0.945406745672226,1650
25917,0.9944333052635193,1650
39337,0.9940442562103272,1650
91854,0.97795707821846,1650
102173,0.9138461542129516,1650
67598,0.7620000004768371,1650
3318,0.9988362205028534,1650
111501,0.9986817193031312,1650
55471,0.9487070083618164,1650
56699,0.9765775775909424,1650
36379,0.9985745441913604,1650
39126,0.9445201599597932,1650
45286,0.9978312659263612,1650
62671,0.990210497379303,1650
108685,0.9451487380266188,1650
53311,0.991361013650894,1650
76703,0.62,1650
40596,0.9987419927120208,1650
33861,0.9914071440696716,1650
105734,0.997543853521347,1650
63398,0.989673947095871,1650
95002,0.38,1650
27839,0.9966225373744964,1650
35984,0.9985532081127166,1650
38573,0.9358337593078612,1650
53998,0.997979291677475,1650
105924,0.9785714280605315,1650
33061,0.8378092861175537,1650
23505,0.9982340753078459,1650
29143,0.9971845531463625,1650
26013,0.7713878971338272,1650
61739,0.980598645210266,1650
36627,0.9710434484481812,1650
68964,0.9195563840866088,1650
41861,0.9943950366973876,1650
81967,0.9911590552330016,1650
17243,0.5211372551321983,1650
83527,0.9966559720039369,1650
62335,0.9269496595859528,1650
97278,0.99796200633049,1650
75436,0.9967249643802644,1650
57411,0.9775,1650
49715,0.752666666507721,1650
61363,0.9521428573131562,1650
99711,0.9968629574775696,1650
108464,0.928484833240509,1650
50910,0.9432523953914642,1650
29695,0.9978750622272492,1650
19978,0.9918469333648682,1650
109491,0.8978809344768525,1650
30458,0.974398218393326,1650
102908,0.9962412261962892,1650
31485,0.9946883118152618,1650
14662,0.8603238213062286,1650
35264,0.996942857503891,1650
95210,0.9745158100128174,1650
19350,0.9600576364994048,1650
8891,0.993922280073166,1650
82982,0.9681608366966248,1650
90861,0.9639218544960022,1650
4887,0.9627336680889128,1650
95441,0.9950953447818756,1650
109730,0.9963869035243988,1650
86149,0.7942532753944397,1650
84028,0.43271428644657134,1650
70235,0.9948395347595216,1650
107798,0.9989889335632324,1650
83208,0.9992289316654204,1650
100504,0.998538304567337,1650
98598,0.9946324741840362,1650
91456,0.9756498050689696,1650
77699,0.9785178422927856,1650
86884,0.9977672612667084,1650
54632,0.9970121562480928,1650
94363,0.9718057239055632,1650
73097,0.5600000005960465,1650
1532,0.9834329378604888,1650
14207,0.9908794343471528,1650
78777,0.9967788767814636,1650
73798,0.9771094250679015,1650
12878,0.9642596209049225,1650
49661,0.935908908843994,1650
56981,0.9791024351119996,1650
70185,0.9548070538043976,1650
59851,0.9995712268352508,1650
107483,0.8409872579574585,1650
76527,0.983553581237793,1650
63588,0.9806467509269714,1650
40883,0.97636399269104,1650
92065,0.9922336447238922,1650
92667,0.82,1650
88987,0.9967490756511688,1650
57025,0.9643204236030578,1650
94299,0.9996490907669068,1650
70371,0.997353378534317,1650
67464,0.9985596370697022,1650
65614,0.8465641033649445,1650
97224,0.9905581176280976,1650
82015,0.9947772479057312,1650
57111,0.9616387414932251,1650
89018,0.9707468712329864,1650
21914,0.8717895567417144,1650
17041,0.9975623047351836,1650
65029,0.8936096715927124,1650
91948,0.8834704995155335,1650
38033,0.990222508907318,1650
44878,0.92681049823761,1650
21725,0.9199754858016967,1650
1984,0.9939810645580291,1650
10796,0.9965737450122834,1650
111869,0.9800104248523712,1650
71905,0.936437418460846,1650
31724,0.9108894801139832,1650
35676,0.9649790573120116,1650
24135,0.9942315769195555,1650
19381,0.994914197921753,1650
109279,0.9691268968582152,1650
44173,0.8670613944530488,1650
41794,0.9993935632705688,1650
32555,0.992561731338501,1650
5460,0.9380016219615936,1650
19210,0.9884386801719666,1650
108312,0.8975786012411118,1650
18506,0.910610021352768,1650
49761,0.9642060446739196,1650
50722,0.8,1650
22172,0.9983550274372099,1650
55784,0.905324450135231,1650
81365,0.9935237121582032,1650
18071,0.9955160343647004,1650
49545,0.7375699675083159,1650
47832,0.9149599385261536,1650
41763,0.9298536777496338,1650
86331,0.7380000007152557,1650
9178,0.9499078214168548,1650
5035,0.9942617166042328,1650
36361,0.5164875707030296,1650
91169,0.9844228374958038,1650
79064,0.39,1650
7966,0.954635410308838,1650
18685,0.9766410183906556,1650
99109,0.9419794082641602,1650
233,0.9974131977558136,1650
86917,0.9888290190696716,1650
100637,0.9581944155693054,1650
89914,0.935290834903717,1650
62554,0.9968339931964876,1650
76687,0.6780952388048171,1650
55104,0.996125237941742,1650
25341,0.9900359094142914,1650
58071,0.9874821496009828,1650
7151,0.9926008558273316,1650
21041,0.9974779665470124,1650
41724,0.99237123131752,1650
91225,0.944967211484909,1650
81936,0.9921118807792664,1650
19787,0.9148938643932344,1650
29633,0.9959769034385682,1650
13823,0.9924962019920348,1650
19103,0.9950846493244172,1650
27504,0.8362995174527168,1650
8398,0.9986753380298614,1650
36490,0.9897224509716034,1650
54757,0.7704563236236572,1650
16781,0.8879463762044907,1650
8919,0.8218700486421585,1650
54532,0.9624240243434906,1650
21472,0.9985731887817384,1650
107085,0.9886985993385315,1650
1691,0.9970990145206452,1650
58738,0.817176045179367,1650
18469,0.7325101459026336,1650
13532,0.36,1650
34351,0.9921977305412292,1650
6487,0.9730826234817505,1650
55919,0.9930745863914491,1650
41437,0.992955800294876,1650
15763,0.9642269051074982,1650
13375,0.8022583737969399,1650
73018,0.9965634667873382,1650
27358,0.38,1650
47857,0.8735208594799042,1650
28430,0.64,1650
39036,0.997655919790268,1650
49493,0.9795541894435884,1650
82147,1.0,1650
8958,0.9567335033416748,1650
46998,0.9768645918369292,1650
53193,0.9853757309913636,1650
89825,0.9984769058227541,1650
104055,0.9122785532474518,1650
45162,0.9964219450950622,1650
105597,0.4563461542129517,1650
76271,0.9826300245523452,1650
6384,0.9439405930042268,1650
55047,0.9921619856357574,1650
106361,0.93155448615551,1650
44462,0.9339765572547912,1650
77449,0.9985946333408356,1650
108619,0.6962564098834991,1650
23457,0.9574193549156188,1650
76950,0.296009259223938,1650
63395,0.9676665014028548,1650
96752,0.9168216025829315,1650
95217,0.8829844868183137,1650
71818,0.905324238538742,1650
72519,0.9992519700527192,1650
22917,0.9859941506385804,1650
87293,0.9943252933025358,1650
18272,0.991250125169754,1650
2931,0.9970812416076659,1650
74633,0.9940753316879272,1650
35661,0.58,1650
90892,0.9279744267463684,1650
33889,0.9959479057788848,1650
95607,0.9661656999588012,1650
113189,0.998402682542801,1650
107501,0.956374418735504,1650
89926,0.9897872614860534,1650
1687,0.9757085621356963,1650
67293,0.9939520096778871,1650
11304,0.9049603486061096,1650
1634,0.9362509071826934,1650
58090,0.9454871320724488,1650
16935,0.9547088491916657,1650
49664,0.9912308418750764,1650
17568,0.97558974981308,1650
100524,0.9975257706642152,1650
109870,0.994478942155838,1650
99916,0.9989340794086456,1650
80442,0.9089030694961548,1650
78314,0.8994558823108673,1650
82666,0.977721393108368,1650
74541,0.8619696974754334,1650
12496,0.9822953307628632,1650
2063,0.9907987487316132,1650
40085,0.9377910792827606,1650
16182,0.967906173467636,1650
86105,0.997147376537323,1650
29912,0.9989088761806488,1650
4012,0.9163062202930452,1650
93060,0.9545430195331572,1650
67130,0.9860788977146148,1650
8778,0.9986099040508272,1650
95269,0.8904761910438538,1650
13206,0.996843775510788,1650
97228,0.9983057975769044,1650
48811,0.9936548507213592,1650
73434,0.9986824429035188,1650
46635,0.9804944014549256,1650
22555,0.947601066827774,1650
33934,0.9654499995708464,1650
13105,0.9833971583843232,1650
57861,0.994131006002426,1650
105664,0.9951135087013244,1650
35603,0.9662734067440032,1650
104415,0.9575123465061188,1650
44330,0.943744331598282,1650
72098,0.9921226906776428,1650
83169,0.8266666662693024,1650
49568,0.9853316617012025,1650
103402,0.9364118599891662,1650
10115,0.96,1650
66247,0.9956668543815612,1650
37717,0.9696888887882232,1650
63887,0.994897997379303,1650
93327,0.8203488373756409,1650
18725,0.9312933886051178,1650
29920,0.9560877442359924,1650
41571,0.9629462337493896,1650
72077,0.9994074773788452,1650
64670,0.9413099563121796,1650
92872,0.9677754652500152,1650
22910,0.9774360382556916,1650
32754,0.9834940719604492,1650
77665,0.9826682209968568,1650
63726,0.9108388566970824,1650
3463,0.8476175472140313,1650
52488,0.5419511789083481,1650
34107,0.9965032243728638,1650
70799,0.9157213091850279,1650
61235,0.9977030456066132,1650
19066,0.9782371354103088,1650
18470,0.983478058576584,1650
82082,0.9730583810806276,1650
99249,0.9512879240512848,1650
41481,0.9683279550075532,1650
79190,0.9787255144119262,1650
10673,0.788720680475235,1650
34472,0.4937883278727531,1650
102923,0.96169921875,1650
28970,0.9917666113376618,1650
75959,0.86,1650
23354,0.9965903997421264,1650
92852,0.5566666662693024,1650
3078,0.9698461544513702,1650
40073,0.8293015587329865,1650
56926,0.9945091331005096,1650
47639,0.9146636116504671,1650
71239,0.8861758679151535,1650
35429,0.9877323031425476,1650
7495,0.9984869241714478,1650
46620,0.9966150987148285,1650
5384,0.745,1650
110254,0.9262702357769012,1650
87763,0.993103892803192,1650
60949,0.9890857517719268,1650
13918,0.54,1650
48935,0.9285000002384186,1650
2270,0.9796428894996644,1650
107214,0.994901921749115,1650
4173,0.977741402387619,1650
90515,0.9947376239299774,1650
63265,0.7565566778182984,1650
93802,0.9926247036457062,1650
63048,0.9993679010868072,1650
1499,0.99842693567276,1650
33354,0.9586406695842744,1650
83481,0.98,1650
82136,0.9442118525505064,1650
79878,0.8111092436313629,1650
78817,0.5881069010496139,1650
70116,0.65,1650
54980,0.95386479139328,1650
5119,0.62,1650
49740,0.7652646183967591,1650
73923,0.9176229578256608,1650
13682,0.9987956249713896,1650
61096,0.9986167252063752,1650
106233,0.9974242424964904,1650
113185,0.9902049446105956,1650
71792,0.9766734206676484,1650
3216,0.92,1650
33653,0.9964010584354399,1650
39852,0.3845833337306976,1650
86397,0.9240889191627504,1650
74310,0.9858813858032228,1650
7129,0.9941290473937988,1650
52695,0.997899032831192,1650
3993,0.9299808883666992,1650
111278,0.9935440385341644,1650
31289,0.9388243198394776,1650
29167,0.9307581567764284,1650
14626,0.9992033183574676,1650
33757,0.9916544222831726,1650
32299,0.9266666668653488,1650
110815,0.998295842409134,1650
34672,0.9981563484668732,1650
100599,0.9127126491069794,1650
24307,0.9972407555580141,1650
35824,0.9746006023883821,1650
35223,0.9129022669792176,1650
109522,0.9670453488826752,1650
53697,0.976862667798996,1650
96339,0.9871634757518768,1650
90929,0.9919232296943664,1650
94354,0.9112113374471664,1650
377,0.9138263404369354,1650
34327,0.9969068956375122,1650
36935,0.8213675218820572,1650
13879,0.9969109189510346,1650
5177,0.9969478738307952,1650
73525,0.9495156490802764,1650
41672,0.9382539677619934,1650
85947,0.9791273498535156,1650
78379,0.9969246447086334,1650
52171,0.9266666668653488,1650
9782,0.9291700398921968,1650
46775,0.9936203324794768,1650
24894,0.9307812726497652,1650
98745,0.9964530289173126,1650
67718,0.9960837566852571,1650
75786,0.9782606649398804,1650
61700,0.72,1650
93766,0.9934514391422272,1650
113194,0.68,1650
435,0.9934701478481291,1650
107639,0.978321088552475,1650
51786,0.9188235294818878,1650
42888,0.9815359723567962,1650
109174,0.999576256275177,1650
83561,0.9721291291713716,1650
92930,1.0,1650
59086,0.9993880903720856,1650
68356,0.9987323701381684,1650
58921,0.9987806594371796,1650
4613,0.9591034114360808,1650
57587,0.7641304355859756,1650
16750,0.9963967776298523,1650
18560,0.9960546386241912,1650
57350,0.7381552308797836,1650
94554,0.9243117904663086,1650
48208,0.66,1650
12104,0.995579595565796,1650
22783,0.9676553332805632,1650
79546,0.9657358181476592,1650
25605,0.996722503900528,1650
63050,0.979696969985962,1650
38891,0.9795213127136232,1650
108655,0.9897857141494752,1650
47247,0.9855596077442168,1650
62238,0.99871546626091,1650
8900,0.992660208940506,1650
57902,0.9761260521411896,1650
88841,0.9977948153018952,1650
26211,0.9922854900360109,1650
36472,0.95172403216362,1650
32100,0.9841024386882782,1650
70176,0.99664369225502,1650
102767,0.9069722485542298,1650
44842,0.9919894433021544,1650
94572,0.9989619278907776,1650
14173,0.9969563281536102,1650
46074,0.9945037281513214,1650
22265,0.76,1650
21623,0.9706501591205596,1650
91697,0.9881931233406068,1650
28118,0.7564285719394683,1650
41536,0.9904516077041626,1650
1734,0.676164835691452,1650
15143,0.9890798664093018,1650
41172,0.9668767595291138,1650
72708,0.996707397699356,1650
28186,0.9768083465099334,1650
83364,0.9574182689189912,1650
44968,0.965700068473816,1650
42972,0.9708790469169616,1650
109678,0.827877551317215,1650
22438,0.9593649613857268,1650
47330,0.9950566303730012,1650
29038,0.9949433422088624,1650
49659,0.8351999998092652,1650
100158,0.9162256836891174,1650
85736,0.9979690682888029,1650
53004,0.6497922086715698,1650
81196,0.9984186589717864,1650
82352,0.8168016463518143,1650
87968,0.9953962790966034,1650
66209,0.9469912374019622,1650
15336,0.9058698415756226,1650
78562,0.9498523473739624,1650
110100,0.9971667158603668,1650
108875,0.9697619044780732,1650
27946,0.8305790150165557,1650
31078,0.9749269664287568,1650
11659,0.9992321026325226,1650
23456,0.9995440757274628,1650
44554,0.8920991539955139,1650
30515,0.9789937317371368,1650
84139,0.969646464586258,1650
21103,0.9992795360088348,1650
72130,0.8755555546283722,1650
87126,0.9950319147109984,1650
71210,0.9801672971248628,1650
37012,0.9979548859596252,1650
38355,0.9886223185062408,1650
82150,0.9785685694217682,1650
5501,0.9892511105537416,1650
